Category Code,Product Code,Name,Description,Scan Identifier,Category Name,Enabled,Type,Component Product Code,Component Quantity,Component Price,HSN CODE,Tax Calculation Type,Batch Group,GRN expiry tolerance (in days),Dispatch expiry tolerance (in days),Return expiry tolerance (in days),Expirable,Determine Expiry From,Shelf Life
ROBOTICS COMPONENT,RB-1436,LED 1000 pcs,,RB-1436,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1437,Led 250pcs,,RB-1437,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1438,LIPO TESTER +LIPO BATTERY +B3 CHARGER,,RB-1438,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1101,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1438,LIPO TESTER +LIPO BATTERY +B3 CHARGER,,RB-1438,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1107,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1438,LIPO TESTER +LIPO BATTERY +B3 CHARGER,,RB-1438,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1201,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1439,MAX7219 + NANO + JUMPER,,RB-1439,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1205,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1439,MAX7219 + NANO + JUMPER,,RB-1439,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1221,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1439,MAX7219 + NANO + JUMPER,,RB-1439,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1440,MAX7219 +UNO+JUMPER 60PCS,,RB-1440,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1205,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1440,MAX7219 +UNO+JUMPER 60PCS,,RB-1440,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1440,MAX7219 +UNO+JUMPER 60PCS,,RB-1440,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1511,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1441,MB102+NODE+NRF,,RB-1441,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1175,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1441,MB102+NODE+NRF,,RB-1441,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1206,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1441,MB102+NODE+NRF,,RB-1441,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1224,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1442,MG995 + uno+c+Jumper,,RB-1442,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1209,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1442,MG995 + uno+c+Jumper,,RB-1442,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1516,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1442,MG995 + uno+c+Jumper,,RB-1442,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1442,MG995 + uno+c+Jumper,,RB-1442,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1443,MICRO SD CARD+ DS3231+ JUMPER WIRE,,RB-1443,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1170,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1443,MICRO SD CARD+ DS3231+ JUMPER WIRE,,RB-1443,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1211,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1443,MICRO SD CARD+ DS3231+ JUMPER WIRE,,RB-1443,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1444,NANO + c,,RB-1444,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1221,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1444,NANO + c,,RB-1444,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1270,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1445,NANO SOLDERD  + cable,,RB-1445,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1221,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1445,NANO SOLDERD  + cable,,RB-1445,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1270,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1446,Nano V3 with Cable,,RB-1446,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1221,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1446,Nano V3 with Cable,,RB-1446,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1270,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1447,NodeMcu + 4 channel + Jumper,,RB-1447,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1127,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1447,NodeMcu + 4 channel + Jumper,,RB-1447,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1175,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1447,NodeMcu + 4 channel + Jumper,,RB-1447,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1448,PUMP+1CHANNEL+IR,,RB-1448,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1106,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1448,PUMP+1CHANNEL+IR,,RB-1448,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1114,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1448,PUMP+1CHANNEL+IR,,RB-1448,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1165,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1449,Quadcopter Fram Kit,,RB-1449,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1449,Quadcopter Fram Kit,,RB-1449,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1178,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1449,Quadcopter Fram Kit,,RB-1449,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,2,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1449,Quadcopter Fram Kit,,RB-1449,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1247,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1450,RC522+UNO+60PC JUMPER,,RB-1450,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1239,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1450,RC522+UNO+60PC JUMPER,,RB-1450,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1450,RC522+UNO+60PC JUMPER,,RB-1450,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1511,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1451,SENITIZER KIT,,RB-1451,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1452,SENITIZER KIT [5],,RB-1452,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1453,SENITIZER KIT {8},,RB-1453,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1454,SG90 + ULTRASONIC,,RB-1454,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1245,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1454,SG90 + ULTRASONIC,,RB-1454,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1260,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1455,"SG90 + ultrasonic+ Bluetooth+UNO+Buzzer+LM393+ 20 Jumper+LED (R,G,Y)",,RB-1455,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1455,"SG90 + ultrasonic+ Bluetooth+UNO+Buzzer+LM393+ 20 Jumper+LED (R,G,Y)",,RB-1455,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1204,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1455,"SG90 + ultrasonic+ Bluetooth+UNO+Buzzer+LM393+ 20 Jumper+LED (R,G,Y)",,RB-1455,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1245,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1455,"SG90 + ultrasonic+ Bluetooth+UNO+Buzzer+LM393+ 20 Jumper+LED (R,G,Y)",,RB-1455,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1260,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1455,"SG90 + ultrasonic+ Bluetooth+UNO+Buzzer+LM393+ 20 Jumper+LED (R,G,Y)",,RB-1455,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1455,"SG90 + ultrasonic+ Bluetooth+UNO+Buzzer+LM393+ 20 Jumper+LED (R,G,Y)",,RB-1455,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1508,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1455,"SG90 + ultrasonic+ Bluetooth+UNO+Buzzer+LM393+ 20 Jumper+LED (R,G,Y)",,RB-1455,ROBOTICS COMPONENT,TRUE,BUNDLE,rb-1601,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1455,"SG90 + ultrasonic+ Bluetooth+UNO+Buzzer+LM393+ 20 Jumper+LED (R,G,Y)",,RB-1455,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1509,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1456,SIMONK FRAME KIT,,RB-1456,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1456,SIMONK FRAME KIT,,RB-1456,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1178,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1456,SIMONK FRAME KIT,,RB-1456,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,2,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1456,SIMONK FRAME KIT,,RB-1456,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1247,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1457,SIMONK KIT,,RB-1457,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1458,SIMONK+1000KV+PROPELLER,,RB-1458,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1458,SIMONK+1000KV+PROPELLER,,RB-1458,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1458,SIMONK+1000KV+PROPELLER,,RB-1458,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1247,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1459,STEPER MOTOR+DRIVER {ULN2003},,RB-1459,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1460,TRANSISTER KIT [310PCS],,RB-1460,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1461,Ultrasonic + Jumper,,RB-1461,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1260,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1461,Ultrasonic + Jumper,,RB-1461,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1462,UNO + 16X2 + Jumper+ DHT11+BB 400 Point,,RB-1462,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1121,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1462,UNO + 16X2 + Jumper+ DHT11+BB 400 Point,,RB-1462,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1145,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1462,UNO + 16X2 + Jumper+ DHT11+BB 400 Point,,RB-1462,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1166,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1462,UNO + 16X2 + Jumper+ DHT11+BB 400 Point,,RB-1462,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1462,UNO + 16X2 + Jumper+ DHT11+BB 400 Point,,RB-1462,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1463,UNO + CNC + A4988,,RB-1463,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1136,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1463,UNO + CNC + A4988,,RB-1463,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1155,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1463,UNO + CNC + A4988,,RB-1463,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1464,UNO + I2C + Jumper F-F,,RB-1464,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1183,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1464,UNO + I2C + Jumper F-F,,RB-1464,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1187,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1464,UNO + I2C + Jumper F-F,,RB-1464,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1465,UNO +C+60PC JUMPER+16X2,,RB-1465,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1121,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1465,UNO +C+60PC JUMPER+16X2,,RB-1465,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1516,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1465,UNO +C+60PC JUMPER+16X2,,RB-1465,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1465,UNO +C+60PC JUMPER+16X2,,RB-1465,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1511,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1466,UNO +CABLE,,RB-1466,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1516,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1466,UNO +CABLE,,RB-1466,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1467,UNO +IR + jumper,,RB-1467,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1106,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1467,UNO +IR + jumper,,RB-1467,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1467,UNO +IR + jumper,,RB-1467,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1468,uno kit,,RB-1468,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1121,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1468,uno kit,,RB-1468,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1275,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1468,uno kit,,RB-1468,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1516,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1468,uno kit,,RB-1468,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1468,uno kit,,RB-1468,ROBOTICS COMPONENT,TRUE,BUNDLE,rb-1601,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1469,"UNO KIT + Buzzer + SG90+ LDR + LED (R,G,Y)",,RB-1469,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1470,uno r3+ jumper+ bread borad,,RB-1470,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1147,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1470,uno r3+ jumper+ bread borad,,RB-1470,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1470,uno r3+ jumper+ bread borad,,RB-1470,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1471,UNO+ Jumper,,RB-1471,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1471,UNO+ Jumper,,RB-1471,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1523,1,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1472,V-410X 5MASK,,RB-1472,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1473,V-44+{PACK OF 50},,RB-1473,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1474,V44X4MASK,,RB-1474,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1475,10PCS LDR,,RB-1475,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1476,10X SG 90,,RB-1476,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1476-C,10 X SG90,,RB-1476-C,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1245,10,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1477,4 X BO WHEEL,,RB-1477,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1477-C,4 X BO WHEEL,,RB-1477-C,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1151,4,20,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1478,4X emoji,,RB-1478,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1172,4,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1478-D,4 X EMOJI,,RB-1478-D,ROBOTICS COMPONENT,FALSE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1479,4 X ESC + 1000KV+ PROPELLER,,RB-1479,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1479,4 X ESC + 1000KV+ PROPELLER,,RB-1479,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1125,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1479,4 X ESC + 1000KV+ PROPELLER,,RB-1479,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1480,4x Bo motor,,RB-1480,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1480-C,4 X BO MOTOR,,RB-1480-C,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1150,4,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1481,4X BO WHEEL,,RB-1481,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1482-D,4X EMOJI,,RB-1482-D,ROBOTICS COMPONENT,FALSE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1483,4XESC+4X1000KV+2XPROPELLER SET,,RB-1483,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1115,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1483,4XESC+4X1000KV+2XPROPELLER SET,,RB-1483,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1125,4,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1483,4XESC+4X1000KV+2XPROPELLER SET,,RB-1483,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1233,2,100,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1484,5XLM393,,RB-1484,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1484-C,5 X LM393,,RB-1484-C,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1204,5,20,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1485,Jumper 120 pcs,,RB-1485,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1486,MIC,,RB-1486,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1507,BC547,,RB-1507,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1508,Buzzer,,RB-1508,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1509,"LED ( R,Y,G) 5PCS",,RB-1509,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1510,HEATSINK,,RB-1510,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1511,60PC JUMPER,,RB-1511,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1512,8 CHANNEL RELAY,,RB-1512,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
