Channel Name,Product Name,Channel Product Id,Seller Sku Code,Uniware Sku Code,Blocked Inventory,Disabled,Selling Price,Max Retail Price,Currency Code,Status Code,Next Inventory Update,Last Inventory Update
AMAZON_IN_techleads,Robotbanao ESC-039 Hc-Sr04 Ultrasonic Sensor Distance Module for Arduino Uno,B07FSHJSTN,TL_786074,RB-1260,0,FALSE,,,,LINKED,1364,402
AMAZON_IN_techleads,Banggood HC-SR04 Ultrasonic Module Distance Measuring Transducer Sensor DC 5V,B01I1ZTPJC,TL_786075,RB-1260,0,FALSE,,,,LINKED,1364,402
AMAZON_IN_techleads,Robostall B3 Lipo Battery Balance Charger For Rc Cells 7.4V 11.1V Lipo Battery,B07D4K2TXM,TL_786076,RB-1101,0,FALSE,,,,LINKED,128,190
AMAZON_IN_techleads,Robotbanao Breadboard And Jumper Wires (Multicolour),B0855J4T7D,TL_786077,RB-1417,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,"Robotbanao Pi Rpi3case-bg Raspberry Pi 3 Case, White and Red",B07D5TCTQT,TL_786079,RB-1229,0,FALSE,,,,LINKED,321,366
AMAZON_IN_techleads,Generic Adjustable Stepup Boost Power Supply Module (150W Dc 1032V To Dc 15V),B01DAA6EXI,TL_786080,RB-1118,0,FALSE,,,,LINKED,16,41
AMAZON_IN_techleads,"Robotbanao Dc Bo Motor Dual Shaft Smart Car Robot Gear Motor for Arduino, Yellow",B07GLZZ2PK,TL_786081,RB-1304,0,FALSE,,,,LINKED,1085,1873
AMAZON_IN_techleads,"Robotbanao Alphanumeric Display For 8051, Avr, Arduino, Pic, Arm All And I2C Iic Module (16X2)",B07X2KDCQ1,TL_786085,RB-1120,0,FALSE,,,,LINKED,541,548
AMAZON_IN_techleads,Robotbanao 18S 3.730V Lipo/Liion/Lifepo42 In 1 Battery Voltage Tester And Low Voltage Buzzer Alarm,B084SZH1YX,TL_786086,RB-1201,0,FALSE,,,,LINKED,153,107
AMAZON_IN_techleads,Generic Tec1-12706 Diamondstone Thermoelectric Peltier Cooler Module 12V 92W Maximum for Arduino ARM Raspberry pi and Other MCU,TL_786087,TL_786087,RB-1108,0,FALSE,,,,LINKED,114,123
AMAZON_IN_techleads,Robotbanao Sound Detection Sensor Module Sensor Intelligent Vehicle For Arduino,B084YY4TJ5,TL_786088,RB-1249,0,FALSE,,,,LINKED,305,337
AMAZON_IN_techleads,Micro SATA Cables USB to Serial TTL CP2102 UART Port Module Machine Upgrade STC Adapter Board,B006JKNWLE,TL_786089,RB-9112,0,FALSE,,,,LINKED,0,
AMAZON_IN_techleads,Cysno Handheld USB 1D Hands-Free Wired Automatic Laser Barcode Scanner - Speed up to 150scans/Sec (Black) for POS System Supermarket,B07WKV5PDQ,TL_786090,RB-1144,0,FALSE,,,,LINKED,25,0
AMAZON_IN_techleads,Genericttp226 8 Channel Capacitive Touch Pad Sensor Sensing Detector Module,B00KRYWQRY,TL_786092,RB-1258,0,FALSE,,,,LINKED,35,37
AMAZON_IN_techleads,Generic Finger Print Module by Robokart,B010SIDB2M,TL_786095,RB-1237,0,FALSE,,,,LINKED,363,381
AMAZON_IN_techleads,Generic SPCYP MQ-3 Alcohol Ethanol Sensor Module,B01HJH5UZ6,TL_786096,RB-1215,0,FALSE,,,,LINKED,479,496
AMAZON_IN_techleads,Ark Technosolutions Propeller Pair For Quadcopter(2 Sets Of Left & Right),B01EMUQCH8,TL_786097,RB-1316,0,FALSE,,,,LINKED,809,399
AMAZON_IN_techleads,"Robotbanao EAEC100100-366 Gy-521 Mpu6050 Moduleand 3 Accelerometer for Arduino, Blue",B07F11LJP2,TL_786100,RB-1213,0,FALSE,,,,LINKED,220,241
AMAZON_IN_techleads,"Digital Thermometer with LCD for Fridges Freezers, Black/White",B00ORK965Y,TL_786102,RB-1252,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,Robostall B3 Lipo Battery Balance Charger For Rc Cells Lipo Battery (7.4V 11.1V),B07D6FDGG6,TL_786103,RB-1101,0,FALSE,,,,LINKED,128,190
AMAZON_IN_techleads,Cysno 58mm Bluetooth Thermal Printer Mini Supported for Both iOS and Android Receipt Print POS Printer,B07FXBBL8X,TL_786105,RB-10008,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,"Robotbanao EAEC100100-250 30a Brushless Motor Speed Controller Rc Bec Esc for Quadcopter Plane Helicopter, Yellow",B07DY52MQL,TL_786106,RB-1367,0,FALSE,,,,LINKED,495,70
AMAZON_IN_techleads,"Robotbanao V3 Engraver Shield 3d Printer Cnc Expansion Board A4988 Driver Board for Arduino, Multi Colour",B07CW9KDTY,TL_786108,RB-1155,0,FALSE,,,,LINKED,94,56
AMAZON_IN_techleads,"CYSNO Best Quality 75 GSM Thermal Paper Rolls 57mm (Width) X 15 Mtrs (Length), Pack of 25 Rolls",B07G61LYGJ,TL_786109,RB-1393,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,USPRO 1602 Lcd Shield Module Display V3 For Arduino Uno R3 Mega2560 Nano Due,B00L627EVY,TL_786110,RB-1119,0,FALSE,,,,LINKED,113,132
AMAZON_IN_techleads,Generic QP38 1-8S Li-Po Battery Voltage Tester With Low Volt Alarm Buzzer And LED,B019DOQJJE,TL_786113,RB-1201,0,FALSE,,,,LINKED,153,107
AMAZON_IN_techleads,ePro Labs KIT-0010 Breadboard + 60 Pieces Jumper Wires Set,B01BLJGS7M,TL_786115,RB-1418,0,FALSE,,,,LINKED,325,396
AMAZON_IN_techleads,Hi-Watt 9v Battery (Set of 10),B015WTFDQE,TL_786116,RB-1181,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,Robotbanao Rc Combo Kit 30A Esc And Brushless Set (1000Kv),B07F16YKYG,TL_786117,RB-1291,0,FALSE,,,,LINKED,1619,158
AMAZON_IN_techleads,"Robotbanao - BJ-0O0B-4LR3 L293d Motor Drive Shield for Arduino Uno Mega2560, Black",B07D4MWL92,TL_786119,RB-1192,0,FALSE,,,,LINKED,1028,1094
AMAZON_IN_techleads,Generic PZIN14013619 Imported 10 Pieces 50cm Double Ended Crocodile Clips Cable Alligator Clips Wire Testing,B01EE3NBHW,TL_786120,RB-1158,0,FALSE,,,,LINKED,2399,2425
AMAZON_IN_techleads,"Robotbanao.Com Nrf24L01 Ultra Low Power 2.4Ghz Rf Wireless Transceiver In Antistatic Foam Arduino Compatible, (2 Pieces)",B07H1WHZXV,TL_786121,RB-1340,0,FALSE,,,,LINKED,105,127
AMAZON_IN_techleads,"Robotbanao 5v 28byj-48 Stepper Motor and Uln2003 Stepper Motor Drive Test Module Board, Multi Colour",B07CWCPDKN,TL_786125,RB-3101,0,FALSE,,,,LINKED,241,247
AMAZON_IN_techleads,Robotbanao - ESC-028Mini and Micro Dc 3-6V Submersible Water Pump,B07FSHMT7K,TL_786127,RB-1165,0,FALSE,,,,LINKED,23589,23855
AMAZON_IN_techleads,LM2596 DC-DC Buck Converter Step Down Module,B009P04YTO,TL_786128,RB-1202,0,FALSE,,,,LINKED,4118,614
AMAZON_IN_techleads,LM2596 DC-DC Buck Converter Step Down Module,TL_786128,TL_786128,RB-1202,0,FALSE,,,,LINKED,4118,614
AMAZON_IN_techleads,Generic TTP22301 Digital Touch Sensor Capacitive Touch Switch Module,B00NHLNTR0,TL_786129,RB-1253,0,FALSE,,,,LINKED,344,338
AMAZON_IN_techleads,Generic 12706 Thermoelectric Peltier Cooler or Cooling Module 12V 92W Max,B00YUP56NC,TL_786130,RB-1108,0,FALSE,,,,LINKED,114,123
AMAZON_IN_techleads,Robotbanao M274 360 Degree Rotary Encoder Brick Sensor Module,B084X6RV29,TL_786131,RB-1241,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,"Robotbanao 4 Way 4 Channel Infrared Detector Transmission Line Sensor Arduino, Multi Colour",B07F1566Z9,TL_786132,RB-1128,0,FALSE,,,,LINKED,9,0
AMAZON_IN_techleads,"Robotbanao 4x 1400kv Bldc Brushless Motor, Yellow",B07F156X8D,TL_786133,RB-1365,0,FALSE,,,,LINKED,197,219
AMAZON_IN_techleads,Generic MOD100717 Core Technologies MOD100717 Micro SD Card Module,B015T418ZM,TL_786134,RB-1211,0,FALSE,,,,LINKED,352,353
AMAZON_IN_techleads,Dualaxis Xy Joystick Module For Arduino And Devices,B00WFDJS26,TL_786135,RB-1185,0,FALSE,,,,LINKED,28,36
AMAZON_IN_techleads,Generic Dc 3.7-6v to 400kv Boost Step Up Power Module High Voltage Generator,B077699898,TL_786137,RB-1129,0,FALSE,,,,LINKED,0,44
AMAZON_IN_techleads,Generic Solderless Breadboard with 400 Tie-Point (White),B019EUNWU6,TL_786138,RB-1130,0,FALSE,,,,LINKED,549,567
AMAZON_IN_techleads,"Robotbanao EAEC100100-228 Dc Bo Dual Shaft Smart Car Robot Gear Motor for Arduino, Yellow",B07D6FLQHL,TL_786140,RB-1304,0,FALSE,,,,LINKED,1085,1873
AMAZON_IN_techleads,iMax B6 Digital LCD RC Lipo NiMh Battery Balance Charger (Blue),B014RTK7S4,TL_786143,RB-1143,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,Robotbanao I2C Lcd Display Iic I2C Serial Interface Board Module Lcd 1602 Address Changeable,B07H1WT6DT,TL_786144,RB-1183,0,FALSE,,,,LINKED,234,261
AMAZON_IN_techleads,"Robotbanao EAEC100100-222 A2212/10t 1400kv Outrunner Brushless Motor and 30a Esc Electric Speed Controller and 1045 Propeller Set for Multi-copter, Black",B07D4MB55V,TL_786147,RB-1479,0,FALSE,,,,LINKED,404,39
AMAZON_IN_techleads,Generic Bmp280 Pressure Sensor Module High Precision Arduino,B07N1DBKXX,TL_786148,RB-1149,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,Tcs0 Tcs3200 Colour Recognition Sensor Detector Module For Mcu Arduino,B06ZZ2VQY2,TL_786150,RB-1251,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,REES52 Node MCU LUA WiFi Internet ESP8266 Development Board,B01LAC43ZO,TL_786151,RB-1175,0,FALSE,,,,LINKED,1294,2090
AMAZON_IN_techleads,"Silicon TechnoLabs LCD 16x2 Alphanumeric Display (JHD162A) for 8051, AVR, Arduino, PIC, ARM All (Yellow)",B00XT53RI0,TL_786152,RB-1121,0,FALSE,,,,LINKED,271,463
AMAZON_IN_techleads,"Robotbanao EAEC100100-252 1000 Kv Bldc 4x Brushless Motor, Yellow",B07DY4XDL4,TL_786153,RB-1354,0,FALSE,,,,LINKED,448,39
AMAZON_IN_techleads,Robotbanao Mini Digital Temperature Thermometer Lcd Degree Celsius Display (Black),B07CVY24GT,TL_786154,RB-1252,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,Robotbanao.Com Nrf24L01 Ultra Low Power 2.4Ghz Rf Wireless Transceiver In Antistatic Foam Arduino Compatible,B07H1XX2TC,TL_786155,RB-1224,0,FALSE,,,,LINKED,210,255
AMAZON_IN_techleads,"Robotbanao N7-9JUZ-2DKU Double Ended Crocodile Clips Cable Alligator Clips Wire Testing, Multi",B07MVCLG6M,TL_786156,RB-1158,0,FALSE,,,,LINKED,2399,2425
AMAZON_IN_techleads,Robotbanao Hcsr04 Ultrasonic Distance Sensor Module (Set Of 2),B07FRNFK5D,TL_786157,RB-1319,0,FALSE,,,,LINKED,682,201
AMAZON_IN_techleads,Robotbanao Dc Motor Speed Controller Speed Switch Module (6V/12V/24V/28V 3A 1203B),B07DZXHTYJ,TL_786158,RB-1235,0,FALSE,,,,LINKED,35,52
AMAZON_IN_techleads,Generic Universal Tall Landing Gear Skid For Dji F450 F550 Sk480 Multirotor Quadcopter,B07CNPK56Y,TL_786159,RB-1195,0,FALSE,,,,LINKED,702,685
AMAZON_IN_techleads,"Generic DIY Retails 3.3V and 5V Power Supply Module for MB102 Bread Board Arduino Raspberry Pi, Black",1838331301,TL_786160,RB-1421,0,FALSE,,,,LINKED,97,92
AMAZON_IN_techleads,"Silicon Technolabs Lcd 16X2 Yellow Backlight Alphanumeric Display for 8051,Avr,Arduino,Raspberry Pi,Pic,Arm All Microcontroller (Green)",B018LZMIP0,TL_786162,RB-1121,0,FALSE,,,,LINKED,271,463
AMAZON_IN_techleads,"Robotbanao EAEC100100-192 Wheels for Bo Motors - 65mm X 35mm, Yellow",B07CVYN6NY,TL_786163,RB-1477-C,0,FALSE,,,,LINKED,30,34
AMAZON_IN_techleads,"Robotbanao Pl2303hx Usb to Ttl to Uart Rs232 Com Cable Module Converter, Black",B07CWBN43R,TL_786164,RB-1232,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,"Robotbanao Sg90 Micro Servo Motor 9g Rc Robot Helicopter Airplane Boat Controls, Blue",B07D5TVHGK,TL_786165,RB-1245,0,FALSE,,,,LINKED,32074,16963
AMAZON_IN_techleads,Robotbanao PAM8403 Module Super Board 2 * 3W Class D Digital Amplifier Board Efficient 2.5 to 5V USB Power,B07D5TLYKR,TL_786168,RB-1225,0,FALSE,,,,LINKED,419,325
AMAZON_IN_techleads,"Robotbanao I2C/Iic 4Pin Oled Display Module (0.96 Inch, Blue)",B084T1GDG6,TL_786169,RB-1113,0,FALSE,,,,LINKED,236,58
AMAZON_IN_techleads,Raspberry Pi 5MP Camera Board,B00L1FOIIS,TL_786171,RB-1109,0,FALSE,,,,LINKED,38,419
AMAZON_IN_techleads,Robotbanao.Com Gy521 Mpu6050 Moduleand 3 Accelerometer For Arduino,B07FPP6216,TL_786173,RB-1213,0,FALSE,,,,LINKED,220,241
AMAZON_IN_techleads,Robotbanao Avr Usb Programmer Usbasp Usbisp Isp For Atmel Atmega Attiny Microcontrollers,B07FPTNNM5,TL_786174,RB-3104,0,FALSE,,,,LINKED,56,60
AMAZON_IN_techleads,RC-A-740 50kg Load Cell and HX711 Combo,B07FPQ2HC3,TL_786176,RB-1429,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,Robotbanao.Com Ttp224 4Way Switch Touch Sensor Capacitive Digital Touch Sensor Module,B07FPTCVMP,TL_786177,RB-1257,0,FALSE,,,,LINKED,52,66
AMAZON_IN_techleads,Robotbanao.Com Ttp226 8Way Touch Module Capacitive Touch Switch Digital Touch Sensor,B07FPM9P6N,TL_786178,RB-1258,0,FALSE,,,,LINKED,35,37
AMAZON_IN_techleads,"Robotbanao 37In1 Ultimate Sensor Modules Kit For Arduino Uno R3, Mega 2560, Raspberry Pi Micro Controllers",B07FPR36VC,TL_786179,RB-1273,0,FALSE,,,,LINKED,30,37
AMAZON_IN_techleads,Robotbanao ESC-022 Mq-3 Alcohol Ethanol Gas Sensor Module Breathalyzer Works With official Arduino Boards (Red and Black),B07FPNXPSN,TL_786180,RB-1215,0,FALSE,,,,LINKED,479,496
AMAZON_IN_techleads,Robotbanao.com Optocoupler 8Channel Relay Control Panel Plc Module For Arduino (5V),B07FPQSTQH,TL_786181,RB-3100,0,FALSE,,,,LINKED,127,162
AMAZON_IN_techleads,150W Adjustable 12 32V to 12 35V DC DC Laptop Pieces Car Power Boost Converter,B07FSHGT8H,TL_786182,RB-1118,0,FALSE,,,,LINKED,16,41
AMAZON_IN_techleads,Robotbanao Tcs0 Tcs3200 Color Recognition Sensor,B07FSNSDDY,TL_786183,RB-1251,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,Robotbanao.Com Boost Converter Module Xl6009 Dc To Dc 3.030 V To 535 V Output Voltage Adjustable Stepup Circuit Board,B07FSS83VB,TL_786184,RB-1266,0,FALSE,,,,LINKED,2274,2368
AMAZON_IN_techleads,Robotbanao.Com Dht11 Digital Temperature Humidity Sensor Module Compatible With Dht11 Arduino,B07FSPW4VK,TL_786185,RB-1166,0,FALSE,,,,LINKED,34,105
AMAZON_IN_techleads,Robotbanao.Com Soilsensor Soil Moisture Sensor And Automatic Watering System For Arduino,B07FSP3DP9,TL_786186,RB-1248,0,FALSE,,,,LINKED,286,358
AMAZON_IN_techleads,Robotbanao.Com Sensor Shield Multipurpose Expansion Board For Arduino,B07FSY1GP8,TL_786187,RB-1243,0,FALSE,,,,LINKED,81,80
AMAZON_IN_techleads,Robotbanao.Com Mini Mp3 Player Module Support Tf Card And U Disk For Arduino,B07FSS7ZTX,TL_786188,RB-1212,0,FALSE,,,,LINKED,133,150
AMAZON_IN_techleads,"Robotbanao R307 Optical Fingerprint Reader Sensor Module, Black",B07MVFQKW3,TL_786190,RB-1237,0,FALSE,,,,LINKED,363,381
AMAZON_IN_techleads,Eprinter N58 58mm Usb Direct Thermal Printer Compatible With Kiosk Reciept Printing and Pos Bill Print (Black),B07QMLLZ2P,TL_786191,RB-40003,0,FALSE,,,,LINKED,10,
AMAZON_IN_techleads,Ttp229 4X4 Keyboard 16Channel Capacitive Touch Pad Sensor Switch Sensing Detector Module,B00NHL74NA,TL_786192,RB-1259,0,FALSE,,,,LINKED,30,51
AMAZON_IN_techleads,"Robotbanao - EAEC100100-236Ir Infrared Obstacle Avoidance Sensor Module for Arduino Smart Car Robot, Blue",B07D5TXG78,TL_786194,RB-1106,0,FALSE,,,,LINKED,1116,1098
AMAZON_IN_techleads,"CYSNO Best Quality 75 GSM Thermal Paper Rolls 57mm (Width) X 15 Mtrs (Length), Pack of 50 Rolls",B07G61FQRF,TL_786196,RB-1394,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,"Robotbanao U4-H7PC-OABH Bo1 Duel Shaft Bo Motor 150 Rpm With Wheel, Black and Yellow",B07CVYWYQ7,TL_786197,RB-1357,0,FALSE,,,,LINKED,30,34
AMAZON_IN_techleads,Drv8825 Plastic Stepstick Stepper Motor Driver Module With Heatsink For 3D Printer,B01GECZGHO,TL_786198,RB-3101,0,FALSE,,,,LINKED,241,247
AMAZON_IN_techleads,"Robotbanao Mfrc-522 Rc522 Card Read Antenna Rfid Reader Ic Card Proximity Module Key Chain for Arduino, Multi",B07N8YVXVM,TL_786199,RB-1239,0,FALSE,,,,LINKED,121,194
AMAZON_IN_techleads,Generic 5V Micro Usb 1A 18650 Lithium Battery Charging Board With Protection Charger Module,B072FTTKXP,TL_786200,RB-1190,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,"Robotbanao Malemale, Malefemale, Femalefemale Jumper Wires (120 Pieces)",B07D4LW3MV,TL_786202,RB-1485,0,FALSE,,,,LINKED,620,999
AMAZON_IN_techleads,"Robotbanao VN-TTFO-VZHC 37 in 1 Ultimate Sensor Modules Kit for Arduino Uno R3, Mega 2560, Raspberry Pi and All Microcontrollers, White",B07KS78W82,TL_786203,RB-1273,0,FALSE,,,,LINKED,30,37
AMAZON_IN_techleads,Robotbanao F450 Quadcopter Frame,B07MTQHDG8,TL_786204,RB-1178,0,FALSE,,,,LINKED,485,626
AMAZON_IN_techleads,Robotbanao Arduino D1 Mini V2 Mini NodeMCU 4 m Bytes Lua Wifi Internet of Things Development Board,B07KS8WKFS,TL_786205,RB-1162,0,FALSE,,,,LINKED,41,102
AMAZON_IN_techleads,"Generic Rain Sensitive Sensor Module, Rain Drop Detection Sensor Module/Raindrops Humidity Sensor for Arduino",B00GTJLQSQ,TL_786206,RB-1238,0,FALSE,,,,LINKED,382,392
AMAZON_IN_techleads,Imported 360 Rotary Encoder Module Ky-040 for Arduino Arduino,B01EM113HG,TL_786208,RB-1241,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,"Robotbanao 1400kv Rc Kit 30a Esc With 1045 Propeller Set and Brushless Motor, Black",B07D6D1NDM,TL_786209,RB-1299,0,FALSE,,,,LINKED,789,281
AMAZON_IN_techleads,Robotbanao Openpilot Cc3D Open Source Flight Controller Vertical Pin 32 Bits Processor For Qav250 Dji F330 400 Fpv Quadcopter,B07H1X8ZYC,TL_786210,RB-1153,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,"Robotbanao 5 Pairs Nylon 10x4. 5"" 1045 1045r Cw Ccw Propeller Black for Dji F450 500 F550 Fpv Multi-copte, Black",B07CW9B3RN,TL_786211,RB-1384,0,FALSE,,,,LINKED,323,159
AMAZON_IN_techleads,"Robotbanao XA-1254 Male-male, Male-female, Female-female Jumper Wires, Multi Colour",B07KS4VYMQ,TL_786213,RB-1485,0,FALSE,,,,LINKED,620,999
AMAZON_IN_techleads,"Robotbanao Uln2003 Stepper Motor Driver Board Module Sensor Panel for Arduino/avr/arm Raspberry Pi 5 Line 4 Phase, Green",B07P9FMJ21,TL_786214,RB-3101,0,FALSE,,,,LINKED,241,247
AMAZON_IN_techleads,"Robotbanao XA-0962 Breadboard and Jumper Wires, Multi Colour",B07KZQMD26,TL_786215,RB-1417,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,"Generic Lcd1602 Character Lcd Input Output Keypad Shield Expansion Board, Multicolor",B01MD0P84U,TL_786217,RB-1119,0,FALSE,,,,LINKED,113,132
AMAZON_IN_techleads,Robotbanao Ttp229 16Way Capacitive Touch Switch Digital Keypad Module,B084YQXD66,TL_786218,RB-1259,0,FALSE,,,,LINKED,30,51
AMAZON_IN_techleads,Generic B6 Imax Digital LCD Lipo Nimh Pb Battery Balance Charger,B019DORUWY,TL_786219,RB-1143,0,FALSE,,,,LINKED,0,0
FLIPKART_techleads,Techleads Hc-Sr501 Pyroelectric Infrared Pir Motion Sensor Detector Module Sound Recorder and Sound Circuit Electronic Hobby Kit (),LSTEHKFMKHRHX5BDTZFU2SFNU,Tl_Hc-Sr501 Pyroelectric,RB-1110,0,FALSE,,,,LINKED,86,116
FLIPKART_techleads,Robotbanao w1209 Temprature display and controller Module (Pack of 5) Temperature Sensor and Controller Micro Controller Board Electronic Hobby Kit (),LSTEHKFFFH8UTHX7QNQZRWSV0,Tl_Tdc_5,RB-1388,0,FALSE,,,,LINKED,460,820
FLIPKART_techleads,Robotbanao w1209 Temprature display and controller Module (Pack of 2) Temperature Sensor and Controller Timer Counter and Clock Electronic Hobby Kit (),LSTEHKFFFHYMWN385MJTEC4EC,Tl_Temprature display and controller Module,RB-1320,0,FALSE,,,,LINKED,1154,2051
FLIPKART_techleads,Techleads 8.5 Inch LCD Writing Board slate for kids (Black),LSTETYFKG4W6PBA8PRG9AK5JQ,TL_Wbs,RB-1196,0,FALSE,,,,LINKED,0,459
FLIPKART_techleads,Techleads 1000kv BLDC brushless Motor Motor Control Electronic Hobby Kit (),LSTEHKFMKH9HKEQTGTBVJQGXV,Tl__ BLDC brushless Motor,RB-1115,0,FALSE,,,,LINKED,1792,80
FLIPKART_techleads,Techleads D1 WiFi UNO ESP-12E Based ESP8266 Shield Micro Controller Board Electronic Hobby Kit (),LSTEHKFMKHRVRWKQDGRFTT1TZ,Tl__ digital input/output pins,RB-1163,0,FALSE,,,,LINKED,77,77
FLIPKART_techleads,Techleads Infrared Obstacle Avoidance Sensor Module for Arduino Smart Car Robot Electronic Components Electronic Hobby Kit (),LSTEHKFMGK3JDVSFWX4JCNMEB,Tl__ Infrared Obstacle,RB-1106,0,FALSE,,,,LINKED,1116,1087
FLIPKART_techleads,Techleads Micro SATA Cables USB to Serial TTL CP2102 UART Port Micro Controller Board Electronic Hobby Kit (),LSTEHKFMGJYNDPTTKHJVNT6LP,Tl__ Micro SATA Cables USB,RB-1156,0,FALSE,,,,LINKED,201,0
FLIPKART_techleads,Techleads S3003 STANDARD SERVO WITH ACCESSORIES FOR RC FUTABA TORQUE-12KG CM Motor Control Electronic Hobby Kit (),LSTEHKFMKM6ASPV9G3U4VTOMU,Tl__ STANDARD SERVO,RB-1242,0,FALSE,,,,LINKED,0,0
FLIPKART_techleads,Techleads 4 Pcs 30A Brushless SPeed Controller with BEC ESC Motor Control Electronic Hobby Kit (),LSTEHKFMKKY38EKFBFJRYMCWS,Tl__Brushless SPeed Controller,RB-1366,0,FALSE,,,,LINKED,407,46
FLIPKART_techleads,Techleads Infrared Obstacle Avoidance Sensor Module Smart Car Robot Educational Electronic Hobby Kit Micro Controller Board Electronic Hobby Kit (),LSTEHKFMKRYRQS8WBXGYFDZL9,Tl__Car Robot,RB-1106,0,FALSE,,,,LINKED,1116,1087
FLIPKART_techleads,Techleads IIC/I2C SERIAL INTERFACE ADAPTER MODULE Electronic Components Electronic Hobby Kit (),LSTEHKFMHM7UUYJTW39Q3FESN,Tl__INTERFACE ADAPTER MODULE,RB-1183,0,FALSE,,,,LINKED,234,261
FLIPKART_techleads,"Techleads Sg 90 Tower Pro Micro Servo Motor, Multi-color Motor Control Electronic Hobby Kit ()",LSTEHKFNT4XPQZH63EGNTFWBF,Tower Pro Micro Servo Motor,RB-1245,0,FALSE,,,,LINKED,32074,983
FLIPKART_techleads,Tower Pro Micro servo SG -90 (Blue),LSTETYE95FMVGUGZ4MVVWMMMY,TOWERSG90,RB-1245,0,FALSE,,,,LINKED,32074,984
FLIPKART_JAIN,Tower Pro Micro servo SG -90 NA Blue,LSTETYE95FMVGUGZ4MVVWMMMY,TOWERSG90,RB-1245,0,FALSE,,,,LINKED,32074,
AMAZON_IN_techleads,"Techleads LCD Writing Screen Tablet Drawing Board for Kids/Adults, 8.5 Inch (Black)",B07SNPZ57N,TP-ST6X-9REB,RB-1196,0,FALSE,,,,LINKED,0,0
FLIPKART_techleads,OLatus ESP8266 Esp-01 Serial Wireless Wifi Transceiver Module For Arduino DIY Micro Controller Board Electronic Hobby Kit (),LSTEHKFJFC6PRJSBM38MV04C2,transmod,RB-1173,0,FALSE,,,,LINKED,152,200
FLIPKART_JAIN,techleads NodeMcu WiFi Development Board ESP32 Micro Controller Board Electronic Hobby Kit (),LSTEHKFZ9M7EZNGFWTSHH0S9P,trchesp32,RB-1174,0,FALSE,,,,LINKED,17,0
FLIPKART_techleads,"Techleads Cp2102 Usb 2.0 to Ttl Uart Module 6-pin Serial Converter Stc Replace Ft232 Module, Silver Power Supply Electronic Hobby Kit ()",LSTEHKFNGUNGXWFTFT62KWBYK,Ttl Uart Module,RB-1104,0,FALSE,,,,LINKED,0,
FLIPKART_techleads,Techleads USB 2.0 to TTL UART Module 6-Pin Serial Converter STC Replace FT232 Module by Techleads4 Educational Electronic Hobby Kit (),LSTEHKFMMZQ3PRWGATHBIZFDI,TTL UART Module 6-Pin Serial Converter,RB-1104,0,FALSE,,,,LINKED,0,0
FLIPKART_techleads,TECHLEADS TTP223B Educational Electronic Hobby Kit (),LSTEHKFPFM6PVZXKNHYKRCZBV,TTP223B,RB-TTP223B-5,0,FALSE,,,,LINKED,68,337
FLIPKART_techleads,OLatus TTP224 4-way touch module Capacitive touch switch digital touch sensor Micro Controller Board Electronic Hobby Kit (),LSTEHKFJFEEVXHCZTWQCHXYJN,ttp224,RB-1257,0,FALSE,,,,LINKED,52,65
AMAZON_IN_techleads,Generic E_14010826 Imported Max7219 Dot Matrix Module Mcu Control Led Display Diy Kit for Arduino,B01DAA6WF8,TW-810C-P260,RB-1205,0,FALSE,,,,LINKED,287,307
AMAZON_IN_techleads,"CYSNO BIS Certified Kiosk Printing Support 58MM USB 5890K Thermal Receipt Printer, High Speed Printing 90mm/sec, Compatible with ESC/POS Print Commands Set BIS Certified",B07KS5JN36,U4-JJIR-3KXQ,RB-40001,0,FALSE,,,,LINKED,11,
AMAZON_IN_techleads,Venus V-410 V Respirator Mask (Pack of 5),B082MB9RNB,UC-MFTG-TQZ4,RB-1472,0,FALSE,,,,LINKED,0,0
AMAZON_IN_techleads,Techleads Silicone Motion Detector Sensor PIR Module Pack of 10,B07WZKQ99C,UG-M1ZK-4FJQ,RB-10005,0,FALSE,,,,LINKED,8,156
AMAZON_IN_techleads,REES52 Solderless Breadboard 830 Tie Points MB102,B01IN2TSAO,UJ-NKAZ-748T,RB-1147,0,FALSE,,,,LINKED,859,509
